year,month,state,gender,value,unit,note
2031,March,Uttar Pradesh,Female,121190,value in Thousands,
2031,March,Tripura,Total,4430,value in Thousands,
2031,March,Tripura,Male,2244,value in Thousands,
2031,March,Tripura,Female,2186,value in Thousands,
2031,March,Telangana,Total,39207,value in Thousands,
2031,March,Telangana,Male,19675,value in Thousands,
2031,March,Telangana,Female,19532,value in Thousands,
2031,March,Tamil Nadu,Total,78082,value in Thousands,
2031,March,Tamil Nadu,Male,38830,value in Thousands,
2031,March,Tamil Nadu,Female,39252,value in Thousands,
2031,March,Sikkim,Total,736,value in Thousands,
2031,March,Sikkim,Male,387,value in Thousands,
2031,March,Sikkim,Female,349,value in Thousands,
2031,March,Rajasthan,Total,87198,value in Thousands,
2031,March,Rajasthan,Male,44369,value in Thousands,
2031,March,Rajasthan,Female,42829,value in Thousands,
2031,March,Punjab,Total,32087,value in Thousands,
2031,March,Punjab,Male,16792,value in Thousands,
2031,March,Punjab,Female,15295,value in Thousands,
2031,March,Puducherry,Total,1961,value in Thousands,
2031,March,Puducherry,Male,910,value in Thousands,
2031,March,Puducherry,Female,1051,value in Thousands,
2031,March,Odisha,Total,48259,value in Thousands,
2031,March,Odisha,Male,24204,value in Thousands,
2031,March,Odisha,Female,24055,value in Thousands,
2031,March,Nagaland,Total,2386,value in Thousands,
2031,March,Nagaland,Male,1227,value in Thousands,
2031,March,Nagaland,Female,1159,value in Thousands,
2031,March,Mizoram,Total,1323,value in Thousands,
2031,March,Mizoram,Male,665,value in Thousands,
2031,March,Mizoram,Female,658,value in Thousands,
2031,March,Meghalaya,Total,3578,value in Thousands,
2031,March,Meghalaya,Male,1786,value in Thousands,
2031,March,Meghalaya,Female,1792,value in Thousands,
2031,March,Manipur,Total,3444,value in Thousands,
2031,March,Manipur,Male,1722,value in Thousands,
2031,March,Manipur,Female,1722,value in Thousands,
2031,March,Maharashtra,Total,133451,value in Thousands,
2031,March,Maharashtra,Male,69484,value in Thousands,
2031,March,Maharashtra,Female,63967,value in Thousands,
2031,March,Madhya Pradesh,Total,94057,value in Thousands,
2031,March,Madhya Pradesh,Male,48288,value in Thousands,
2031,March,Madhya Pradesh,Female,45769,value in Thousands,
2031,March,Lakshadweep,Total,71,value in Thousands,
2031,March,Lakshadweep,Male,36,value in Thousands,
2031,March,Lakshadweep,Female,34,value in Thousands,
2031,March,Ladakh,Total,312,value in Thousands,
2031,March,Ladakh,Male,173,value in Thousands,
2031,March,Ladakh,Female,139,value in Thousands,
2031,March,Kerala,Total,36695,value in Thousands,
2031,March,Kerala,Male,17638,value in Thousands,
2031,March,Kerala,Female,19057,value in Thousands,
2031,March,Karnataka,Total,70652,value in Thousands,
2031,March,Karnataka,Male,35840,value in Thousands,
2031,March,Karnataka,Female,34812,value in Thousands,
2031,March,Jharkhand,Total,43209,value in Thousands,
2031,March,Jharkhand,Male,22029,value in Thousands,
2031,March,Jharkhand,Female,21180,value in Thousands,
2031,March,Jammu and Kashmir,Total,14361,value in Thousands,
2031,March,Jammu and Kashmir,Male,7467,value in Thousands,
2031,March,Jammu and Kashmir,Female,6894,value in Thousands,
2031,March,Himachal Pradesh,Total,7712,value in Thousands,
2031,March,Himachal Pradesh,Male,3908,value in Thousands,
2031,March,Himachal Pradesh,Female,3804,value in Thousands,
2031,March,Haryana,Total,32946,value in Thousands,
2031,March,Haryana,Male,17330,value in Thousands,
2031,March,Haryana,Female,15616,value in Thousands,
2031,March,Gujarat,Total,77931,value in Thousands,
2031,March,Gujarat,Male,40986,value in Thousands,
2031,March,Gujarat,Female,36945,value in Thousands,
2031,March,Goa,Total,1633,value in Thousands,
2031,March,Goa,Male,820,value in Thousands,
2031,March,Goa,Female,814,value in Thousands,
2031,March,Delhi,Total,24552,value in Thousands,
2031,March,Delhi,Male,12983,value in Thousands,
2031,March,Delhi,Female,11569,value in Thousands,
2031,March,Daman and Diu,Total,1137,value in Thousands,
2031,March,Daman and Diu,Male,910,value in Thousands,
2031,March,Daman and Diu,Female,227,value in Thousands,
2031,March,Dadra and Nagar Haveli,Total,1178,value in Thousands,
2031,March,Dadra and Nagar Haveli,Male,753,value in Thousands,
2031,March,Dadra and Nagar Haveli,Female,425,value in Thousands,
2031,March,Chhattisgarh,Total,32719,value in Thousands,
2031,March,Chhattisgarh,Male,16404,value in Thousands,
2031,March,Chhattisgarh,Female,16315,value in Thousands,
2031,March,Chandigarh,Total,1318,value in Thousands,
2031,March,Chandigarh,Male,704,value in Thousands,
2031,March,Chandigarh,Female,614,value in Thousands,
2031,March,Bihar,Total,141041,value in Thousands,
2031,March,Bihar,Male,73045,value in Thousands,
2031,March,Bihar,Female,67996,value in Thousands,
2031,March,Assam,Total,38196,value in Thousands,
2031,March,Assam,Male,19372,value in Thousands,
2031,March,Assam,Female,18824,value in Thousands,
2031,March,Arunachal Pradesh,Total,1669,value in Thousands,
2031,March,Arunachal Pradesh,Male,855,value in Thousands,
2031,March,Arunachal Pradesh,Female,814,value in Thousands,
2031,March,Andhra Pradesh,Total,54175,value in Thousands,
2031,March,Andhra Pradesh,Male,27033,value in Thousands,
2031,March,Andhra Pradesh,Female,27142,value in Thousands,
2031,March,Andaman and Nicobar Islands,Total,410,value in Thousands,
2031,March,Andaman and Nicobar Islands,Male,216,value in Thousands,
2031,March,Andaman and Nicobar Islands,Female,195,value in Thousands,
2031,March,All India,Total,1478775,value in Thousands,
2031,March,All India,Male,758146,value in Thousands,
2031,March,All India,Female,720629,value in Thousands,
2031,July,West Bengal,Total,102218,value in Thousands,
2031,July,West Bengal,Male,51873,value in Thousands,
2031,July,West Bengal,Female,50345,value in Thousands,
2031,July,Uttarakhand,Total,12554,value in Thousands,
2031,July,Uttarakhand,Male,6444,value in Thousands,
2031,July,Uttarakhand,Female,6110,value in Thousands,
2031,July,Uttar Pradesh,Total,252432,value in Thousands,
2031,July,Uttar Pradesh,Male,130996,value in Thousands,
2031,July,Uttar Pradesh,Female,121435,value in Thousands,
2031,July,Tripura,Total,4437,value in Thousands,
2031,July,Tripura,Male,2247,value in Thousands,
2031,July,Tripura,Female,2190,value in Thousands,
2031,July,Telangana,Total,39220,value in Thousands,
2031,July,Telangana,Male,19680,value in Thousands,
2031,July,Telangana,Female,19540,value in Thousands,
2031,July,Tamil Nadu,Total,78081,value in Thousands,
2031,July,Tamil Nadu,Male,38824,value in Thousands,
2031,July,Tamil Nadu,Female,39257,value in Thousands,
2031,July,Sikkim,Total,737,value in Thousands,
2031,July,Sikkim,Male,387,value in Thousands,
2031,July,Sikkim,Female,350,value in Thousands,
2031,July,Rajasthan,Total,87422,value in Thousands,
2031,July,Rajasthan,Male,44481,value in Thousands,
2031,July,Rajasthan,Female,42941,value in Thousands,
2031,July,Punjab,Total,32125,value in Thousands,
2031,July,Punjab,Male,16810,value in Thousands,
2031,July,Punjab,Female,15315,value in Thousands,
2031,July,Puducherry,Total,1976,value in Thousands,
2031,July,Puducherry,Male,916,value in Thousands,
2031,July,Puducherry,Female,1060,value in Thousands,
2031,July,Odisha,Total,48311,value in Thousands,
2031,July,Odisha,Male,24227,value in Thousands,
2031,July,Odisha,Female,24084,value in Thousands,
2031,July,Nagaland,Total,2389,value in Thousands,
2031,July,Nagaland,Male,1228,value in Thousands,
2031,July,Nagaland,Female,1161,value in Thousands,
2031,July,Mizoram,Total,1325,value in Thousands,
2031,July,Mizoram,Male,666,value in Thousands,
2031,July,Mizoram,Female,659,value in Thousands,
2031,July,Meghalaya,Total,3583,value in Thousands,
2031,July,Meghalaya,Male,1789,value in Thousands,
2031,July,Meghalaya,Female,1795,value in Thousands,
2031,July,Manipur,Total,3449,value in Thousands,
2031,July,Manipur,Male,1725,value in Thousands,
2031,July,Manipur,Female,1724,value in Thousands,
2031,July,Maharashtra,Total,133672,value in Thousands,
2031,July,Maharashtra,Male,69599,value in Thousands,
2031,July,Maharashtra,Female,64073,value in Thousands,
2031,July,Madhya Pradesh,Total,94307,value in Thousands,
2031,July,Madhya Pradesh,Male,48407,value in Thousands,
2031,July,Madhya Pradesh,Female,45899,value in Thousands,
2031,July,Lakshadweep,Total,71,value in Thousands,
2031,July,Lakshadweep,Male,36,value in Thousands,
2031,July,Lakshadweep,Female,34,value in Thousands,
2031,July,Ladakh,Total,312,value in Thousands,
2031,July,Ladakh,Male,173,value in Thousands,
2031,July,Ladakh,Female,139,value in Thousands,
2031,July,Kerala,Total,36712,value in Thousands,
2031,July,Kerala,Male,17647,value in Thousands,
2031,July,Kerala,Female,19065,value in Thousands,
2031,July,Karnataka,Total,70738,value in Thousands,
2031,July,Karnataka,Male,35883,value in Thousands,
2031,July,Karnataka,Female,34855,value in Thousands,
2031,July,Jharkhand,Total,43339,value in Thousands,
2031,July,Jharkhand,Male,22091,value in Thousands,
2031,July,Jharkhand,Female,21248,value in Thousands,
2031,July,Jammu and Kashmir,Total,14387,value in Thousands,
2031,July,Jammu and Kashmir,Male,7478,value in Thousands,
2031,July,Jammu and Kashmir,Female,6908,value in Thousands,
2031,July,Himachal Pradesh,Total,7717,value in Thousands,
2031,July,Himachal Pradesh,Male,3911,value in Thousands,
2031,July,Himachal Pradesh,Female,3806,value in Thousands,
2031,July,Haryana,Total,33047,value in Thousands,
2031,July,Haryana,Male,17378,value in Thousands,
2031,July,Haryana,Female,15669,value in Thousands,
2031,July,Gujarat,Total,78157,value in Thousands,
2031,July,Gujarat,Male,41106,value in Thousands,
2031,July,Gujarat,Female,37050,value in Thousands,
2031,July,Goa,Total,1635,value in Thousands,
2031,July,Goa,Male,821,value in Thousands,
2031,July,Goa,Female,815,value in Thousands,
2031,July,Delhi,Total,24688,value in Thousands,
2031,July,Delhi,Male,13051,value in Thousands,
2031,July,Delhi,Female,11637,value in Thousands,
2031,July,Daman and Diu,Total,1193,value in Thousands,
2031,July,Daman and Diu,Male,961,value in Thousands,
2031,July,Daman and Diu,Female,231,value in Thousands,
2031,July,Dadra and Nagar Haveli,Total,1213,value in Thousands,
2031,July,Dadra and Nagar Haveli,Male,778,value in Thousands,
2031,July,Dadra and Nagar Haveli,Female,435,value in Thousands,
2031,July,Chhattisgarh,Total,32810,value in Thousands,
2031,July,Chhattisgarh,Male,16449,value in Thousands,
2031,July,Chhattisgarh,Female,16361,value in Thousands,
2031,July,Chandigarh,Total,1321,value in Thousands,
2031,July,Chandigarh,Male,705,value in Thousands,
2031,July,Chandigarh,Female,616,value in Thousands,
2031,July,Bihar,Total,141543,value in Thousands,
2031,July,Bihar,Male,73295,value in Thousands,
2031,July,Bihar,Female,68248,value in Thousands,
2031,July,Assam,Total,38276,value in Thousands,
2031,July,Assam,Male,19410,value in Thousands,
2031,July,Assam,Female,18867,value in Thousands,
2031,July,Arunachal Pradesh,Total,1671,value in Thousands,
2031,July,Arunachal Pradesh,Male,856,value in Thousands,
2031,July,Arunachal Pradesh,Female,815,value in Thousands,
2031,July,Andhra Pradesh,Total,54180,value in Thousands,
2031,July,Andhra Pradesh,Male,27033,value in Thousands,
2031,July,Andhra Pradesh,Female,27148,value in Thousands,
2031,July,Andaman and Nicobar Islands,Total,411,value in Thousands,
2031,July,Andaman and Nicobar Islands,Male,216,value in Thousands,
2031,July,Andaman and Nicobar Islands,Female,195,value in Thousands,
2031,July,All India,Total,1481657,value in Thousands,
2031,July,All India,Male,759577,value in Thousands,
2031,July,All India,Female,722080,value in Thousands,
2030,October,West Bengal,Total,102030,value in Thousands,
2030,October,West Bengal,Male,51802,value in Thousands,
2030,October,West Bengal,Female,50228,value in Thousands,
2030,October,Uttarakhand,Total,12480,value in Thousands,
2030,October,Uttarakhand,Male,6406,value in Thousands,
2030,October,Uttarakhand,Female,6075,value in Thousands,
2030,October,Uttar Pradesh,Total,251205,value in Thousands,
2030,October,Uttar Pradesh,Male,130403,value in Thousands,
2030,October,Uttar Pradesh,Female,120801,value in Thousands,
2030,October,Tripura,Total,4413,value in Thousands,
2030,October,Tripura,Male,2236,value in Thousands,
2030,October,Tripura,Female,2177,value in Thousands,
2030,October,Telangana,Total,39150,value in Thousands,
2030,October,Telangana,Male,19649,value in Thousands,
2030,October,Telangana,Female,19500,value in Thousands,
2030,October,Tamil Nadu,Total,78037,value in Thousands,
2030,October,Tamil Nadu,Male,38816,value in Thousands,
2030,October,Tamil Nadu,Female,39222,value in Thousands,
2030,October,Sikkim,Total,733,value in Thousands,
2030,October,Sikkim,Male,385,value in Thousands,
2030,October,Sikkim,Female,348,value in Thousands,
2030,October,Rajasthan,Total,86901,value in Thousands,
2030,October,Rajasthan,Male,44238,value in Thousands,
2030,October,Rajasthan,Female,42663,value in Thousands,
2030,October,Punjab,Total,32023,value in Thousands,
2030,October,Punjab,Male,16761,value in Thousands,
2030,October,Punjab,Female,15261,value in Thousands,
2030,October,Puducherry,Total,1944,value in Thousands,
2030,October,Puducherry,Male,903,value in Thousands,
2030,October,Puducherry,Female,1040,value in Thousands,
2030,October,Odisha,Total,48167,value in Thousands,
2030,October,Odisha,Male,24162,value in Thousands,
2030,October,Odisha,Female,24005,value in Thousands,
2030,October,Nagaland,Total,2377,value in Thousands,
2030,October,Nagaland,Male,1222,value in Thousands,
2030,October,Nagaland,Female,1154,value in Thousands,
2030,October,Mizoram,Total,1318,value in Thousands,
2030,October,Mizoram,Male,662,value in Thousands,
2030,October,Mizoram,Female,656,value in Thousands,
2030,October,Meghalaya,Total,3564,value in Thousands,
2030,October,Meghalaya,Male,1780,value in Thousands,
2030,October,Meghalaya,Female,1785,value in Thousands,
2030,October,Manipur,Total,3430,value in Thousands,
2030,October,Manipur,Male,1716,value in Thousands,
2030,October,Manipur,Female,1715,value in Thousands,
2030,October,Maharashtra,Total,133106,value in Thousands,
2030,October,Maharashtra,Male,69301,value in Thousands,
2030,October,Maharashtra,Female,63804,value in Thousands,
2030,October,Madhya Pradesh,Total,93691,value in Thousands,
2030,October,Madhya Pradesh,Male,48111,value in Thousands,
2030,October,Madhya Pradesh,Female,45581,value in Thousands,
2030,October,Lakshadweep,Total,71,value in Thousands,
2030,October,Lakshadweep,Male,36,value in Thousands,
2030,October,Lakshadweep,Female,34,value in Thousands,
2030,October,Ladakh,Total,311,value in Thousands,
2030,October,Ladakh,Male,172,value in Thousands,
2030,October,Ladakh,Female,139,value in Thousands,
2030,October,Kerala,Total,36654,value in Thousands,
2030,October,Kerala,Male,17618,value in Thousands,
2030,October,Kerala,Female,19036,value in Thousands,
2030,October,Karnataka,Total,70511,value in Thousands,
2030,October,Karnataka,Male,35769,value in Thousands,
2030,October,Karnataka,Female,34742,value in Thousands,
2030,October,Jharkhand,Total,43022,value in Thousands,
2030,October,Jharkhand,Male,21938,value in Thousands,
2030,October,Jharkhand,Female,21084,value in Thousands,
2030,October,Jammu and Kashmir,Total,14322,value in Thousands,
2030,October,Jammu and Kashmir,Male,7449,value in Thousands,
2030,October,Jammu and Kashmir,Female,6873,value in Thousands,
2030,October,Himachal Pradesh,Total,7701,value in Thousands,
2030,October,Himachal Pradesh,Male,3903,value in Thousands,
2030,October,Himachal Pradesh,Female,3798,value in Thousands,
2030,October,Haryana,Total,32809,value in Thousands,
2030,October,Haryana,Male,17263,value in Thousands,
2030,October,Haryana,Female,15546,value in Thousands,
2030,October,Gujarat,Total,77611,value in Thousands,
2030,October,Gujarat,Male,40814,value in Thousands,
2030,October,Gujarat,Female,36797,value in Thousands,
